2019-10-22 16:47:59,"b'When you take #Delta instead of #jetblue there are consequences. Such as your #flight being inevitably, inexplicably #delayed. Which leads to you watching your #amtrak #firstclass dreams vanishing into air as you\xe2\x80\xa6 https://t.co/vD165vVJ6c'"
2019-10-22 16:41:42,b'Okay it\xe2\x80\x99s official #jetblue is the best airline'
2019-10-22 16:15:19,b'@JetBlue Thanks #JETBLUE for the info and update'
2019-10-22 15:52:54,b'Starting a trip to Germany with #JETBLUE is no fun \xf0\x9f\xa4\xaf https://t.co/1xukg6uPRT'
2019-10-22 15:50:09,"b'#JetBlue Airways up 4.8% = $236.3 million gain. At $5.1 billion marketCap, $JBLU represents 7.9% of the $64.6 billion #NASDAQ/#NYSE #airlines industry. \nhttps://t.co/mrrW5DNzWp\n#stockMarket #stocks #trading #market #investing #NASDAQ #NYSE https://t.co/1QzZcuodyg'"
2019-10-22 14:21:52,b'@JetBlue Update on this for ppl who want to know what happened. I filed a report with DOT. Jetblue claimed basically nothing happened and just offered me some credits with expiration which is useless. Very sad and disrespectful. No support or wheel chair. #pregnant #NOHELP #jetblue'
2019-10-22 13:49:11,b'Upgraded myself to @jetblue Mint for my long haul to San Diego from Boston for icsc #icsclaw #firstclass #mint #jetblue #icsc #icsclaw #conference #sandiego @ Jet Blue Terminal - Boston Logan International Airport https://t.co/ohg1p7oMOW'
2019-10-22 13:19:05,b'Early morning flight \xe2\x9c\x88\xef\xb8\x8f to New York! \nHope y\xe2\x80\x99all have a great Tuesday \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd \n.\n.\n.\n#yourstrulydjcoolie\xf0\x9f\x98\x89 #bookdjcoolie #airplanepapi #florida #newyork #jetblue #music #passion #goodvibes #stoli @ Fort\xe2\x80\xa6 https://t.co/zedWuh4kxS'
2019-10-22 12:19:56,b'#gurrrrl #JetBlue Agent Faces 20 Years for Scamming Airline | Travel + Leisure https://t.co/PUT4qSclXS'
2019-10-22 11:47:55,b'When #foodallergy passengers Rtreated well we R loyal/repeat flyers -#jetblue voluntarily carries #autoinjectors on #airline \nThey GET @ruchisgupta data- how many people worldwide have #foodallergies plus when folks fly its with friends/family- #jetblue has done #foodallergy math https://t.co/hjpklqBRvB'
2019-10-22 07:00:29,b'Low-cost carriers Norwegian and Jetblue have announced plans to form an interline agreement that would see passengers able to book flights from Europe to destinations across the US.\n\nhttps://t.co/x2t1etBUoN \nvia @BBT_online \n\n#BusinessTravel \n#Jetblue \n#Norwegian \n#Interline'
2019-10-22 06:00:21,b'RT @AirlineNews: Southwest buying another airline to solve its 737 Problem? \xe2\x80\xa2 https://t.co/Mq2GV0tEey \xe2\x80\xa2 #iFlyAlaska #Alaska #jetblue #alber\xe2\x80\xa6'
2019-10-22 05:58:30,b'RT @AirlineNews: Southwest buying another airline to solve its 737 Problem? \xe2\x80\xa2 https://t.co/Mq2GV0tEey \xe2\x80\xa2 #iFlyAlaska #Alaska #jetblue #alber\xe2\x80\xa6'
2019-10-22 05:57:32,b'RT @AirlineNews: Southwest buying another airline to solve its 737 Problem? \xe2\x80\xa2 https://t.co/Mq2GV0tEey \xe2\x80\xa2 #iFlyAlaska #Alaska #jetblue #alber\xe2\x80\xa6'
2019-10-22 05:50:40,b'Southwest buying another airline to solve its 737 Problem? \xe2\x80\xa2 https://t.co/Mq2GV0tEey \xe2\x80\xa2 #iFlyAlaska #Alaska #jetblue #albertaseparation #ElectionDay #GoPats #TuesdayThoughts #TuesdayMorning #tuesdayvibes @stevemiletich #Airline #ElectionDay2019 #exln43 #Patriots #PatriotsNation https://t.co/Q3M0ZMMlVq'
2019-10-22 03:52:50,b'Hey @JetBlue We just arrived @mco on flight 132 from LAX. I want to give a stellar review to Christian in the cabin for just being the best Flight Attendant EVER! He remembered us from our last flight AND even remembered it was my birthday today. A magical flight indeed! #jetblue'
2019-10-22 02:45:40,"b""I'll leave the sun behind me.\nAnd I'll watch the clouds as they sadly pass me by. \xf0\x9f\x8e\xb6 \n\n#onaplane #jetblue #sunsets #sunsetfromthesky @ High In The Sky https://t.co/xogpRLKAld"""
2019-10-21 23:46:02,b'TPG\xe2\x80\x99s best airlines for families in 2019 https://t.co/aZ8w7y2LVJ #Jetblue takes the win!'
2019-10-21 23:09:51,"b'Best of both worlds. Admiral\xe2\x80\x99s Lounge for snacks and quiet and then JetBlue for the best domestic flight experience to cross the country, on my actual birthday no less. @MCO HERE COMES SPARKLE SHOES!! #jetblue #admiralslounge #mco #birthdaytrip #38isgreat #IAmOld https://t.co/pmCtax9arO'"
2019-10-21 22:16:00,b'RT @AaronPerkinson: Grain elevators\n.\n.\n.\n.\n.\n.\n.\n#skygarden #farmland #jetblue #fieldday #sky_scapes #sky_love #sky_central #fieldwork #sk\xe2\x80\xa6'
2019-10-21 22:12:35,b'Grain elevators\n.\n.\n.\n.\n.\n.\n.\n#skygarden #farmland #jetblue #fieldday #sky_scapes #sky_love #sky_central #fieldwork #sky\xe2\x98\x81 #architecture_greatshots #fields #farmdog #buildingstyles_gf #building_shotz #agriculture #ag #skylines #campos #skyr #corn #des\xe2\x80\xa6 https://t.co/6V9c8BSeLq https://t.co/S70RdmMFvZ'
2019-10-21 20:22:24,"b'Shoutout to #jetblue flight 337! This crew was awesome, interactive, and efficient. First time flying JetBlue and I can\xe2\x80\x99t wait to fly with them again. Excellent experience, would recommend'"
2019-10-21 20:19:44,"b'$JBLU soars, gaining $0.56 (3.3%) within a single day on high volume: https://t.co/aAEAGiM8SJ\nSentiment: Slightly bullish #JBLU #Jetblue'"
2019-10-21 15:21:29,"b'@x3samanthamarie @JetBlue Did they resolve your issue. I specifically asked as security at Logan was huge. Directed by #jetblue staff to the general security line, not able to use even more speed even though it was open the whole time.'"
2019-10-21 15:17:26,"b""@JetBlue Why bother paying for #jetblue #evenmorespeed when they don't let you use it and don't try to rectify.  Very disappointed. #BostonLogan"""
2019-10-21 13:55:22,b'C\xe2\x80\x99mon let\xe2\x80\x99s takeoff already. LGA was fun. Now take me to my grandparents already! #JetBlue'
2019-10-21 12:47:53,b'40 min into a 2 hour flight and they\xe2\x80\x99ve done a beverage service and a 2nd water service already. Meanwhile a 6 hour flight to Long Beach and there\xe2\x80\x99s no midflight water service and a rushed 2nd beverage service. \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f #JetBlue'
2019-10-21 11:28:40,"b'TSA enjoyed my sense of humor again! \n\nTSA: \xe2\x80\x9cUnless your board passing was stamped.\xe2\x80\x9d\n\nME: \xe2\x80\x9cNo, but I\xe2\x80\x99m glad they didn\xe2\x80\x99t stamp my phone. \n\nTSA: \xe2\x80\x9c...haha\xe2\x80\x9d \n\n#JetBlue #LaGuardiaAirport'"
2019-10-21 11:12:22,"b""#justfly #jetblue thanks for nothing, happy you have my $'s, won't be booking again with either of you."""
2019-10-21 07:26:45,"b""RT @xSafyrex: #theend of Safyre's #californiaadventure \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad #hibiscus #plane #jetblue #sunnyskies #mountains #sunset #clouds #moon #moonlig\xe2\x80\xa6"""
2019-10-21 06:13:19,"b""#theend of Safyre's #californiaadventure \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad #hibiscus #plane #jetblue #sunnyskies #mountains #sunset #clouds #moon #moonlight also I was reading #paulocoelho #veronikadecidestodie \xf0\x9f\x8c\xba\xf0\x9f\x9b\xab\xf0\x9f\x9b\xac\xe2\x9b\xb0\xef\xb8\x8f\xe2\x98\x80\xef\xb8\x8f\xe2\x9b\x85\xf0\x9f\x8c\x9e\xf0\x9f\x8c\x84\xf0\x9f\x8c\x95\xf0\x9f\x93\x96 https://t.co/pYHHfIgkvn"""
2019-10-21 04:42:42,b'Someone on my flight has a sense of humor!  #JetBlue https://t.co/VF4EmoYFFo'
2019-10-20 22:17:59,b'Is #JetBlue a good airline? Or is #AmericanAirlines better?? \xf0\x9f\xa7\x90'
2019-10-20 21:54:20,"b'9 year work anniversary :) #anniversary #jetblue #moretocome #friends #lovemyjob #20oct2010 @ Springfield, Massachusetts https://t.co/Pn3VuTfzUR'"
2019-10-20 20:12:14,b'@AmericanAir - You let me down today.  Arrived to CLT from CHS with 20 mins before departure of AA627.  We get to gate by Group 4 and u asked 3 Platinum Pro Members to step to the side and stuck us in middle seats. This is a 1st. #FAIL #What #DELTA #SouthWest #JetBlue #United'
2019-10-20 19:48:22,b'RT @simple_flying: JetBlue Scraps Its Mexico City Routes https://t.co/RU8mWfHQIw #jetblue #JetBlueMexicoCity #JetBlueMexicoCityScrapped htt\xe2\x80\xa6'
2019-10-20 19:13:22,b'@JetBlue I paid for even more speed but it\xe2\x80\x99s closed at Orlando airport. #jetblue #buyerbeware https://t.co/YK5x7TiH1w'
2019-10-20 18:10:34,"b'#JetBlue reported its preliminary traffic results for Sep 2019.Traffic in Sep increased 3.4% from Sep 2018, on a capacity increase of 2.5%.Load factor for Sep 2019 was 80.3%, an increase of 0.6 points from Sep 2018.\n#flightmodeblog #flightmode #aviation #avgeek #avgeeks #flights https://t.co/eazM3Hs4po'"
2019-10-20 18:01:45,"b'RT @FlightModeblog: #JetBlue announced it will be pulling out of Mexico\xe2\x80\x99s capital city from January, 2020.\n\n#flightmodeblog #flightmode #av\xe2\x80\xa6'"
2019-10-20 18:00:07,"b'#JetBlue announced it will be pulling out of Mexico\xe2\x80\x99s capital city from January, 2020.\n\n#flightmodeblog #flightmode #aviation #avgeek #airlines #avgeeks #flights #travel #Traveler #Mexico https://t.co/MVlHneAOuq'"
2019-10-20 17:35:33,b'JetBlue Scraps Its Mexico City Routes https://t.co/RU8mWfHQIw #jetblue #JetBlueMexicoCity #JetBlueMexicoCityScrapped https://t.co/NLlBPxVm6p'
2019-10-20 16:39:53,b'.@JetBlue what is going on with flights to Mexico City? I have already been working on booking a group in May for my wedding!  #SundayFunday #Airline #JetBlue \nhttps://t.co/DjdQkwxuuz'
2019-10-20 13:36:35,b'JetBlue is backing out of Mexico City https://t.co/T5jVdaXADa #News #JetBlue https://t.co/Rq95MBoulI'
2019-10-20 07:01:58,b'Unbelievably terrible customer service @JetBlue Our 10pm flight from Las Vegas got canceled. It is now midnight and no one is helping us or telling us when we\xe2\x80\x99re leaving or where to sleep. 200 people stranded and with no information. #jetblue such a disappointment... https://t.co/bnHiXVlrRn'
2019-10-20 06:45:32,b'Norwegian and JetBlue partnership lets flyers combine low fares in a single booking\n@Fly_Norwegian @JetBlue #Norwegian #JetBlue #lowfares https://t.co/d34mI81XzU'
2019-10-20 04:35:07,"b'From the caring flight attendant sasha making sure i was ok to the captain david showing me the cockpit to ease my fears, the crew from #jetblue flight 1304 from san juan to back home in NYC really went above &amp; beyond to help my calm anxiety and fears. (of course my hubby too)'"
2019-10-20 04:29:16,b'The Collados are back in NYC. I want to take this time to give a huge thanks to #JetBlue flight 1304 from San Juan to NYC for taking the time to ease my anxiety and fears of flying and getting my husband and I as well as all the other passengers home safely.'
2019-10-20 02:46:34,b'RT @pilotwifelife: This is awesome! #jetblue #planespotting #honor #thepilotwifelife https://t.co/GfuJsNBcMk'
2019-10-20 02:33:19,b'This is awesome! #jetblue #planespotting #honor #thepilotwifelife https://t.co/GfuJsNBcMk'
2019-10-20 01:49:30,b'#JetBlue We were asked for volunteers to check bags on fl 940 from SRQ to Bos on 10/ 16 and what do I get for being kind enough to do it?  MY JEWELRY IS MISSING! Bag zipped Jewelry GONE!  Flown SWA a lot never happened flying them. DISGUSTED.'
2019-10-19 23:43:07,b'RT @LucaFX: #jetblue has an 8-hour delay from White Plains to Tampa. #jetblue is low balling paying customers with cheap #voucher &amp; no food\xe2\x80\xa6'
2019-10-19 23:42:33,b'#jetblue has an 8-hour delay from White Plains to Tampa. #jetblue is low balling paying customers with cheap #voucher &amp; no food or drink!'
2019-10-19 23:24:56,b'RT @LucaFX: #jetblue outrageous 8-hour delay from the White Plains airport #HPN to #Tampa. Why is #jetblue still in business??'
2019-10-19 23:24:44,b'#jetblue outrageous 8-hour delay from the White Plains airport #HPN to #Tampa. Why is #jetblue still in business??'
2019-10-19 22:30:04,b'RT @TomCNH: First time on Jet Blue. 2 1/2 hour delay to board for mechanical issues.  Nice first impression. Not. #jetblue #badfirstimpress\xe2\x80\xa6'
2019-10-19 22:27:49,b'First time on Jet Blue. 2 1/2 hour delay to board for mechanical issues.  Nice first impression. Not. #jetblue #badfirstimpression'
2019-10-19 21:36:38,b'#Repost @i_love_planes1 (get_repost)\n\xe3\x83\xbb\xe3\x83\xbb\xe3\x83\xbb\nDo you prefer early morning or sunset arrivals?\xf0\x9f\x98\x8d\xe2\x9c\x88\xef\xb8\x8f\n-\nJetBlue Airbus A321 on approach to San Diego International Airport\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\n-\n\xf0\x9f\x93\xb8by uwo #AviationWorld #JetBlue #A321 #SanDiego\xe2\x80\xa6 https://t.co/NUDnlIi8ds'
2019-10-19 21:03:52,b'Enjoy your flight Mr. Petrea! Thank you so much\xf0\x9f\x99\x8f Love JetBlue\xf0\x9f\x98\x81\xf0\x9f\x91\x8d #JetBlue'
2019-10-19 20:32:12,b'RT @LaRomanaAirport: What a great Saturday! We at #LaRomanaAirport are ready to welcome Visitors &amp; Crew arriving from different countries t\xe2\x80\xa6'
2019-10-19 20:19:30,"b'In light of the #Boeing airliner #epicfail, Airlines have a duty to publish the aircraft that passengers will be traveling on when reserving flights. #Southwest #jetblue #Delta #unitedAIRLINES'"
2019-10-19 19:00:18,b'another one from Buffalo \n#airbus #airbus320 #pilot #aircraft #Airforce #boeing #airbusfamily #jetblue #grass #taxiway #photography #aviationgeek #aviationphotography #aviation #arrival #arist #departure #vacation #USA #USAINUK #england #jets #phoon #engine #rollsroyceengines #sa https://t.co/GD9NROKjfu'
2019-10-19 18:59:25,"b'Had to board. Will try again Nov 3 and return on Nov 8. At least on that trip we are flying #JetBlue \nIn the meantime, Go #FlaPanthers !\n#OneTerritory'"
2019-10-19 16:39:28,b'RT @MiaTaylorWriter: JetBlue will soon be offering more connectivity to Europe @TravelPulse @JetBlue #Travel #Europe #Airlines #JetBlue \n\nh\xe2\x80\xa6'
2019-10-19 16:37:00,b'JetBlue will soon be offering more connectivity to Europe @TravelPulse @JetBlue #Travel #Europe #Airlines #JetBlue \n\nhttps://t.co/HopXycX0jk'
2019-10-19 14:50:22,"b'What a great Saturday! We at #LaRomanaAirport are ready to welcome Visitors &amp; Crew arriving from different countries to #LaRomanaAirport today!!! It is always a great honor receiving you, wish you all a happy &amp; safe landing! #azurukraine #azurrussia #neosair #jetblue #airport https://t.co/EeREYqiRZ3'"
2019-10-19 14:36:09,b'@JetBlue - what\xe2\x80\x99s the point of your text feature if it just directs me to #JetBlue customer care where I should have waited the 19 min on hold for an itinerary your airline changed for Nov?!?!??? #airlines are all the same. My wait time is now 21 min. Ugh #TRUEBLUE means nothing'
2019-10-19 12:28:20,b'A rainy nite in NYC.\n\n#thecreatormindset #different #travels #keynotespeaker #publicspeaking #author #jetblue #books\xf0\x9f\x93\x9a #differentview #nofilter https://t.co/kSNh5HU4pX'
2019-10-19 10:52:38,b'#jetblue @JetBlue is literally the worse flying experience you could ever imagine .. Will not waste my time again'
2019-10-19 08:24:13,b'Say goodbye to expensive flight fares. Deals on JetBlue Airways are here to save your flying budget. Hurry Up!  Offers exclusively for you. For more info: https://t.co/I0UE5qaS2L\n.\n.\n.\n#Tripiflights #JetBlue #Airways #FlightsDeals #CheapTickets #Budget #Vacation #Travel #Holiday https://t.co/KWhDET29LJ'
2019-10-19 06:20:15,b'DAVID NEELEMAN\nJB NEO N2002J\ndavidneeleman @jetblue #aviation #ramplife #crewlife #airportlife #avgeek #avgeeks #loubearph #klandestinopr #bearosky #jetblue #jetblueairways @ Jet Blue Terminal - Boston Logan\xe2\x80\xa6 https://t.co/UenK6vvRvQ'
2019-10-19 06:16:57,b'RT @BeaRoskY: DAVID NEELEMAN\nJB NEO N2002J\ndavidneeleman @jetblue #aviation #ramplife #crewlife #airportlife #avgeek #avgeeks #loubearph #k\xe2\x80\xa6'
2019-10-19 06:16:04,b'DAVID NEELEMAN\nJB NEO N2002J\ndavidneeleman @jetblue #aviation #ramplife #crewlife #airportlife #avgeek #avgeeks #loubearph #klandestinopr #bearosky #jetblue @ Boston Logan International Airport https://t.co/l9m8mikPaQ'
2019-10-19 05:41:54,b'Norwegian \xf0\x9f\x87\xb3\xf0\x9f\x87\xb4 and JetBlue to team up for US \xf0\x9f\x87\xba\xf0\x9f\x87\xb2 connections\n#aviation #travel #tourism #JetBlue @JetBlue @Fly_Norwegian #vacation #holiday  https://t.co/lq5YxlKMsj via @UK_AviationNews'
2019-10-19 01:13:50,"b""This is all wrong. I shouldn't be stuck in an airport for 40+ hours. I should be on vacation in a beach resort. Yet you come to me for $600 flight costs and baggage fees! How dare you.\n\n#Jetblue has stolen my vacation and my fun with its mechanical issues. \n\n#refundsnow"""
2019-10-19 00:55:33,b'@JetBlue Looking at @Jetblue to make this right big time. Stuck at an airport for a 40+ hour delay due to maintenance issues is unacceptable. Your move #jetblue'
2019-10-18 23:47:42,b'@capthlr @JetBlue ALLL THE WAY #BelowDeck #JetBlue'
2019-10-18 23:19:44,b'I get an energy boost\xe2\x9a\xa1\xef\xb8\x8fwhen I\xe2\x80\x99m around #fashion #designer Stan Herman (the former #CFDA Pres) is a true #icon and at 90 he\xe2\x80\x99s still got it!! (#btw he\xe2\x80\x99s dressed more people than any other designer in the \xf0\x9f\x8c\x8e because he creates all the uniforms for #fedex #mcdonalds #jetblue &amp; more https://t.co/dcqjjFec3m'
2019-10-18 23:19:02,b'Super cool we get to fly on \xe2\x80\x9cBlue Finest\xe2\x80\x9d #jetblue'
2019-10-18 21:33:16,"b""@casmcgr @JetBlue #jetblue @jetblue remember when u changed my departure airport from SFO to Oakland? And offered to put me on the next flight? The next morning but didn't offer me any meals or hotel? Bad service bad bad bad bad bad bad bad"""
2019-10-18 20:30:17,"b""It's a real shame that @JetBlue only accommodates the bare minimum that  they need for #ADA, not understanding that people with disabilities and realities and families. #jetblue #disabilities"""
2019-10-18 18:55:30,"b'RT @turksexpert: Proud day for #turksandcaicos! Excited that our very own Captain Williams, landed the #JetBlue flight in Providenciales to\xe2\x80\xa6'"
2019-10-18 18:54:39,"b'Proud day for #turksandcaicos! Excited that our very own Captain Williams, landed the #JetBlue flight in Providenciales today. #whyilovetci! https://t.co/4Y8RzaDJuS'"
2019-10-18 17:51:46,b'Jetblue September traffic up 3.4%\n@JetBlue #Jetblue #traffic #airline https://t.co/Xu85ze17Wx'
2019-10-18 17:50:15,b'Friday morning getaway... #travel #planes #jetblue #sunshine #laplaya #palmtress \xe2\x9c\x88\xef\xb8\x8f \xf0\x9f\x8c\x9e\xf0\x9f\x8c\xb4 https://t.co/qxZURvCwHP'
2019-10-18 16:08:13,b'I shared all the screw ups I had with booking/checking in with @JetBlue with friends. they told me \xe2\x80\x9cthat\xe2\x80\x99s totally normal screw ups with #Jetblue\xe2\x80\x9d says a lot when people already accept a horrible experience as normal'
2019-10-18 15:02:05,"b""What to expect in JetBlue's Q3 2019 earnings report...?\nhttps://t.co/ml9aQ9ftHE\n#JetBlue #Aviation #Airline $JBLU #American #Southwest #Boeing #737 #MAX #Transport https://t.co/3xdQjrfXGA"""
2019-10-18 14:09:38,b'Sun finally rose #jetblue https://t.co/zd1eZtHHAG'
2019-10-18 13:58:12,b'#Jetblue #Vacations: Up to $500 Off Your Next #Flight/#Hotel #Package\nhttps://t.co/H8ilGMOQHB https://t.co/BvanVdH9n0'
2019-10-18 13:20:59,b'RT @aviavoice: Flights will be bookable during the first half of 2020. #Norwegian #jetBlue #aviation #airlines #Europe #US https://t.co/TfP\xe2\x80\xa6'
2019-10-18 12:17:45,b'@jetblue the pilot just came and nicely explained that he was timed out but you dropped the ball and made us show up 2 hours early.  How will you compensate all passengers for your mistake?  #jetblue https://t.co/klMQWTyMeL'
2019-10-18 11:59:23,b'@JetBlue on time?  It\xe2\x80\x99s already a day late because of weather and now it\xe2\x80\x99s delayed until 10am when it was scheduled to depart at 7am.    How is that on time?!!  #jetblue https://t.co/J3KKU0Jl0Y'
2019-10-18 11:37:39,b'@JetBlue this tweet is not responsive.  Why is the crew late and if they were timed out why didn\xe2\x80\x99t you alert all of us PRIOR to arriving at airport at 5:30am?   #JetBlue https://t.co/IYaCWmEv9X'
2019-10-18 11:24:34,b'RT @ReutersAero: #NorwegianAir and #JetBlue plan transatlantic partnership https://t.co/WD6rG8ai3x'
2019-10-18 09:32:49,"b'@MickMulvaneyOMB I am was born in San Juan #puertorico and I am a US Citizen. Vea cause ppl like you  right now I don\xe2\x80\x99t know if I am a proud US citizen. DOMESTIC. USDollar, legal alien via #jetblue papi! #ImpeachDonaldTrumpNOW @DavidBegnaud @DanRather'"
2019-10-18 09:30:08,b'Flights will be bookable during the first half of 2020. #Norwegian #jetBlue #aviation #airlines #Europe #US https://t.co/TfPOFbMLed'
2019-10-18 09:10:16,"b'Travel ready, game face ready, biz ready, wedding ready. Back to the concrete jungle. #fll #jetblue #jfk #folex #justicesystem #a2fmanagement #a2fstudios #a2fpublishing #illrivermuzic #aymber #aymbersings #chill\xe2\x80\xa6 https://t.co/uHeERwrmY5'"
2019-10-18 07:25:05,b'Dear #jetblue @JetBlue tell your Indian customer service phone operators they suck!! I waited 25 mins or more for just to get hung up on for a problem i didn\xe2\x80\x99t even begin to explain. Thanks for wasting my time Aholes\n@JetBlueCheeps'
2019-10-18 07:24:50,"b'#JetBlue Airways was looking around for a strategic partner and has announced plans with Norwegian Airline.However with its continuing liquidity crunch and MAX crisis,can this survive long-term? #avgeek #avgeeks #paxex #norwegian #aviation #FridayThoughts\n\nhttps://t.co/5PPrYyxo7y'"
2019-10-18 07:24:41,b'Plane Ride Photo Ops \xe2\x80\xa2 #ysbh #vegas #jetblue https://t.co/Ced7Aohvry https://t.co/C2Yq61nKzc'
2019-10-18 06:29:08,b'Plane Ride Photo Ops \xe2\x80\xa2 #ysbh #vegas #jetblue @ 30000 Feet Up On A Plane! https://t.co/Ff2WRYb93i'
2019-10-18 03:56:55,b'I spy an airplane hiding out there. #inthemirror #ispy #a320 #jetblue #jetway https://t.co/sUtvl3FurT'
2019-10-18 02:26:01,"b""3 years in a row I always make it to the second stage. I was denied selection by @JetBlue in May which I found discriminating. Was told to reapply again and today I get an email that I wouldn't make it to the second stage. Retaliation? Discrimination? #airlines #jetblue #eeoc"""
2019-10-18 01:57:07,b'#JetBlue thanks for screwing my weekend plans with canceling all flights out of JFK for weather!! Forecast tomorrow is 60 &amp; sunny! But somehow flights out of LGA five miles away from JFK are all on time! Makes no sense! Horrible customer service!!'
2019-10-18 01:36:53,b'#jetblue #fail was taking your airline because my father has passed.I was taken heart medecine. Still no one can find tgw $3000 missing from my bag I hvaw a receiot for it!'
2019-10-18 01:19:17,"b'@JetBlue announcement just made... we\xe2\x80\x99ve been on runway for an hour and we\xe2\x80\x99re \xe2\x80\x9836th in line, about another hour\xe2\x80\x99 not one drink cart, headphones, thanks for the announcement that you\xe2\x80\x99re not allowed to serve.... We\xe2\x80\x99ll just be miserable #JetBlue #dry'"
2019-10-18 01:03:11,b'#JetBlue How about some customer service--waiting to talk to an agent about my canceled flight tomorrow'
2019-10-18 00:45:32,"b'@JetBlue flight 611 from JFK to Vegas.. get us on an hour late.... they tell us 100 minutes taxi time... we can\xe2\x80\x99t buy a drink, headphones, until we\xe2\x80\x99re in the air.... JetBlue member for as long as I can remember, will think twice next time.  Feel like a prisoner #jetblue #prisoner'"
2019-10-18 00:34:03,b'I thought #jetblue was bad....talk about a 6 hour delay @united'
2019-10-18 00:28:18,b'Thank you #jetblue for having Shawn of the dead https://t.co/CSsLkf4OXw'
2019-10-17 23:56:36,b'#jetblue #fail flying your airline yeard and to be tteated that way is https://t.co/rKAKNVD8pS to kmow what to myb$$$$ 3000K missing after you searched my bags'
2019-10-17 23:03:08,b'RT @AFARmedia: Why #Jetblue is perfect for kids. https://t.co/qnrvskAwtq'
2019-10-17 22:59:00,b'Why #Jetblue is perfect for kids. https://t.co/qnrvskAwtq'
2019-10-17 22:51:28,b'Not cool #JetBlue! https://t.co/kzkeWhDfdc'
2019-10-17 22:31:40,"b'#jetblue Stuck for 5 hours delay at SFO. Flight 516. Jet blue is saying it is due to weather and JFK runaway construction. However, other airlines (Delta, Alaska, American) departed SFO on time. So does the weather only affect jet blue? Something is very fishy going on here.'"
2019-10-17 22:10:09,b'Stuck at New Orleans airport. flight delays to NY...flight already 5 hours late and looks like not leaving to after midnight. They don\xe2\x80\x99t get the Yankee game here  #ugh #wind #JetBlue #nola #JFK'
2019-10-17 22:09:55,b'Hello @JetBlue. My reservation tonight is to JFK and the system and the representative is telling me that there is a change fee with cancelling however due to the Northeast Inclement Weather of today I should have the fee waived. What gives? Thank you for prompt response #JetBlue'
2019-10-17 22:00:50,"b'Two low-cost #carriers have penned a tentative deal to start a partnership in 2020. However, just a year after the partnership will kick in, both #Norwegian and #JetBlue will be competing against one another in the #transAtlantic market:\nhttps://t.co/ETDPKyWiqk https://t.co/sVqSHQQjEr'"
2019-10-17 21:57:18,b'Thanks #JetBlue. Did you you switch to the #AllWright Brothers for management? https://t.co/vmTLlXXjVs'
2019-10-17 21:43:11,b'#JetBlue flt 1473 from JFK to CHS\xe2\x80\x94says originating plane won\xe2\x80\x99t leave ACK until 9:43pm. Just let us know if we need a hotel and when we can get there tomorrow. Hope is not a plan.'
2019-10-17 21:13:22,b'Shoutout to @jetblue for making it easy to change our flight due to weather delays. #jetblue #flightchange #dramaticskies #travel #flight #jfkairport #happysukkos #offtowarmerweather https://t.co/y2WgPXBqGF'
2019-10-17 21:00:45,b'#jetblue couldn\xe2\x80\x99t pic a worst place to put audio controls. Been killing my flight buddy all day with random controls. https://t.co/IM3uYNmkU6'
2019-10-17 20:33:37,b'RT @ReemDoha: Hope you go bankrupt @AmericanAir. You deserve nothing but the worst #worstairlines #worstcustomerservice #neveragain #americ\xe2\x80\xa6'
2019-10-17 19:51:01,b'Why do we board flights from front to back instead of back to front...\xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f.  Too logical. \n#unitedAIRLINES #Delta #American #jetblue #alaskaair #britishairways'
2019-10-17 19:49:52,b'RT @ReutersAero: #NorwegianAir and #JetBlue plan transatlantic partnership https://t.co/WD6rG8ai3x'
2019-10-17 19:49:21,b'nice job @JetBlue cancel my flight and you can\xe2\x80\x99t even put me on the next available???? #shameonyou #jetblue'
2019-10-17 19:38:20,"b""#JetBlue what's going on at JFK today?"""
2019-10-17 19:20:41,b'No thank you. Never flying @AmericanAir ever again. #americanairlines #aa #worst #delta #jetblue #united'
2019-10-17 19:16:39,b'Couldn\xe2\x80\x99t ask for more room \n\xe2\x9c\x88\xef\xb8\x8f\xf0\x9f\xa5\xb0\xf0\x9f\x98\xb4 #jetblue #stretchout #evenmorespace flight 2169 BOS to FLL https://t.co/2t5TWzwVv0'
2019-10-17 18:55:37,b'Hope you go bankrupt @AmericanAir. You deserve nothing but the worst #worstairlines #worstcustomerservice #neveragain #americanairlines #aa #delta #united #jetblue'
